"Date","hs","fp","tm","dir","U10","V10","t.tide","res","a.tide","lg.hs.p","lg.hs.r"
2005-01-11 20:00:00,3.134,0.141,5.64,256.8,15.7,10.2,-1.5,0.89,-2.39,-0.206142125795043,1.34845226972887
2005-01-11 21:00:00,3.17,0.14,5.69,259.1,16.3,9.7,0.54,0.9,-0.36,-0.207829213676625,1.36156080156581
2005-01-11 22:00:00,3.238,0.137,5.75,260.9,16.7,9.6,2.51,0.85,1.66,-0.207738816382211,1.38269467163765
2005-01-11 23:00:00,3.308,0.134,5.8,262.3,16.9,9.6,3.87,0.85,3.02,-0.206530200345404,1.40287397750685
2005-01-12 00:00:00,3.318,0.132,5.82,262.9,16.8,9.5,4.37,0.8,3.57,-0.20458625214205,1.4039484439103
2005-01-12 01:00:00,3.332,0.131,5.84,263.2,16.9,9.4,3.86,0.71,3.15,-0.203602749972112,1.40717547427671
2005-01-12 02:00:00,3.38,0.131,5.88,263.9,17.1,9.1,2.62,0.75,1.87,-0.203996333223344,1.42187204271827
2005-01-12 03:00:00,3.428,0.129,5.95,265.1,17.3,8.5,0.95,0.61,0.34,-0.203729175944894,1.43570617668043
2005-01-12 04:00:00,3.43,0.128,5.96,265.1,16.7,9.7,-0.8,0.55,-1.35,-0.204785441024122,1.43734570220197
2005-01-12 05:00:00,3.428,0.128,5.91,263.6,16.5,10.8,-2,0.6,-2.6,-0.206455581301469,1.438432582037
2005-01-12 06:00:00,3.468,0.128,5.92,262.7,16.9,10.6,-2.73,0.55,-3.28,-0.206356350127026,1.44993440904532
2005-01-12 07:00:00,3.552,0.126,6.05,264.1,17.5,9.2,-2.9,0.52,-3.42,-0.205101667082368,1.47261249221229
2005-01-12 08:00:00,3.658,0.123,6.18,266.5,17.9,8.3,-2.01,0.6,-2.61,-0.203119774007523,1.5000363239762
2005-01-12 09:00:00,3.62,0.122,6.21,268,17.2,7.8,-0.21,0.54,-0.75,-0.202090409882899,1.48856443572058
2005-01-12 10:00:00,3.456,0.122,6.17,269,16.6,7.1,1.78,0.34,1.44,-0.202475569337376,1.44258742027918
2005-01-12 11:00:00,3.442,0.123,6.14,270.5,17.6,4.8,3.36,0.38,2.98,-0.202192079521975,1.43824477731132
2005-01-12 12:00:00,3.488,0.126,6.15,272.6,17.9,3.5,4.11,0.31,3.8,-0.203240150885791,1.45256865693252
2005-01-12 13:00:00,3.458,0.128,6.11,273.6,17.8,3.6,3.92,0.2,3.72,-0.204864889345531,1.44555527660663
2005-01-12 14:00:00,3.422,0.129,6.03,274.5,17.5,2.9,2.78,0.18,2.6,-0.204728403441174,1.43495357891118
2005-01-12 15:00:00,3.318,0.13,6,275.5,17.2,2.4,1.28,0.18,1.1,-0.20345788111255,1.4028200728808
2005-01-12 16:00:00,3.228,0.13,5.98,276.7,16.8,1.9,-0.51,0.18,-0.69,-0.201438996397498,1.3733017468052
2005-01-12 17:00:00,3.138,0.13,5.94,277.5,16.4,2.1,-1.93,0.25,-2.18,-0.200394064260332,1.34397971857117
2005-01-12 18:00:00,3.068,0.131,5.91,278.1,16.2,2,-2.88,0.25,-3.13,-0.20074251149793,1.32176839500294
2005-01-12 19:00:00,3.02,0.131,5.88,278.9,15.9,1.9,-3.46,0.19,-3.65,-0.20044374121456,1.30570057260134
2005-01-12 20:00:00,2.972,0.131,5.86,279.4,15.6,2,-3.36,0.1,-3.46,-0.201455395995846,1.29069052285136
2005-01-12 21:00:00,2.904,0.131,5.82,279.8,15.2,1.8,-2.05,0.05,-2.1,-0.203065157679464,1.26915425464201
2005-01-12 22:00:00,2.822,0.132,5.76,280,14.8,1.9,0.04,0.01,0.03,-0.202892566908795,1.24033842033942
2005-01-12 23:00:00,2.742,0.133,5.69,280.1,14.6,1.6,2,0.01,1.99,-0.201578079856073,1.2102656609962
2005-01-13 00:00:00,2.654,0.135,5.61,280.5,14.3,1.2,3.21,0.04,3.17,-0.199552725591741,1.17562066150176
2005-01-13 01:00:00,2.56,0.14,5.53,280.9,14,0.7,3.59,0.03,3.56,-0.198493471967713,1.13850073045918
2005-01-17 16:00:00,2.538,0.154,5.18,271.7,15.4,2.8,2.65,0.24,2.41,-0.160866371622405,1.0922427409146
2005-01-17 17:00:00,2.626,0.146,5.32,273.6,15.4,2.8,2.69,0.3,2.39,-0.159677913535256,1.12513968941586
2005-01-17 18:00:00,2.644,0.143,5.37,273.5,15.2,4.6,2.13,0.34,1.79,-0.159920224110056,1.1322131460995
2005-01-17 19:00:00,2.668,0.142,5.44,273.8,15.3,3.7,1.25,0.38,0.87,-0.159487934215523,1.1408170622689
2005-01-17 20:00:00,2.6,0.141,5.47,274.2,14,3.9,0.11,0.33,-0.22,-0.160374216448532,1.11588566147597
2005-01-17 23:00:00,2.526,0.144,5.25,269.4,14.8,6.8,-1.87,0.35,-2.22,-0.16023314531929,1.08687016924759
2005-01-18 00:00:00,2.6,0.144,5.29,268.1,14.7,6.9,-1.82,0.34,-2.16,-0.158102941276825,1.11361438630426
2005-01-18 01:00:00,2.72,0.143,5.4,269,16.2,5.1,-1.18,0.31,-1.49,-0.156940949599185,1.15757282990709
2005-01-18 02:00:00,2.84,0.14,5.59,271.4,15.7,3.7,-0.1,0.24,-0.34,-0.157188863664658,1.20099291583777
2005-01-18 03:00:00,2.864,0.135,5.71,274.3,15.5,0.8,1.05,0.21,0.84,-0.156783886001073,1.20900313509947
2005-01-18 04:00:00,2.93,0.134,5.77,277.8,16.1,-1.2,1.9,0.22,1.68,-0.157705924677364,1.23270834770634
2005-01-18 05:00:00,2.992,0.133,5.82,279.5,16.1,0,2.21,0.21,2,-0.159220459850884,1.25516251996311
2005-01-18 06:00:00,3.02,0.132,5.81,279.3,16.3,1.3,2.02,0.25,1.77,-0.158969296538826,1.2642261279256
2005-01-18 07:00:00,2.946,0.132,5.78,278.4,15.7,2.8,1.36,0.22,1.14,-0.15757068811807,1.23801900615851
2005-01-18 08:00:00,2.864,0.133,5.66,275.9,15.6,5.1,0.48,0.18,0.3,-0.155477926912416,1.20769717601081
2005-01-18 09:00:00,2.846,0.135,5.46,270,14.6,8.1,-0.49,0.15,-0.64,-0.15434577685269,1.20026027652035
2005-01-18 10:00:00,2.9,0.136,5.45,267.7,16.5,7.1,-1.2,0.17,-1.37,-0.154631974199878,1.21934271119231
2005-01-18 11:00:00,3.376,0.132,5.77,271.9,19.9,3.5,-1.44,0.29,-1.73,-0.154228369851715,1.37091994658543
2005-01-18 12:00:00,4.014,0.125,6.29,277,21.3,0.6,-1.31,0.49,-1.8,-0.155160222333816,1.54494847270796
2005-01-18 13:00:00,4.312,0.118,6.65,279.8,20.8,-0.3,-0.82,0.6,-1.42,-0.156706275402273,1.61810810900897
2005-01-18 14:00:00,4.322,0.117,6.79,281.6,20,-2.5,0.12,0.68,-0.56,-0.15646576148677,1.62018401957146
2005-01-18 15:00:00,4.344,0.117,6.79,283.4,19.9,-4.8,1.24,0.71,0.53,-0.155099505137501,1.62389508776914
2005-01-18 16:00:00,4.416,0.117,6.81,285.2,20.1,-5.8,2.13,0.68,1.45,-0.153018226010936,1.63825253498573
2005-01-18 17:00:00,4.47,0.116,6.85,287.3,19.4,-7.5,2.58,0.62,1.96,-0.15191925913159,1.64930766775707
2005-01-18 18:00:00,4.458,0.116,6.88,289.2,19,-7.4,2.45,0.48,1.97,-0.152217768013734,1.64691800297741
2005-01-18 19:00:00,4.31,0.117,6.87,290.6,17.6,-6.7,1.89,0.36,1.53,-0.15184817456964,1.6127860786853
2005-01-18 20:00:00,4.04,0.118,6.78,291.7,16.5,-6.5,1.12,0.33,0.79,-0.15279316449931,1.54903785647237
2005-01-18 21:00:00,3.876,0.119,6.66,291.9,16.8,-6.3,0.15,0.27,-0.12,-0.154344744840088,1.50914843886861
2005-01-18 22:00:00,3.858,0.12,6.59,291.1,17.5,-6.1,-0.73,0.26,-0.99,-0.1541474980816,1.50429641256514
2005-01-18 23:00:00,3.89,0.12,6.52,290.1,18.1,-5.7,-1.37,0.19,-1.56,-0.152816896667891,1.51122605429825
2005-01-19 00:00:00,3.888,0.12,6.48,289.3,18,-5.3,-1.79,0.08,-1.87,-0.150779702582869,1.50867458918106
2005-01-19 01:00:00,3.822,0.121,6.45,289.2,17.7,-5.8,-1.9,-0.03,-1.87,-0.149687898667363,1.49046174448544
2005-01-19 02:00:00,3.798,0.122,6.43,289.8,17.4,-6.5,-1.46,-0.14,-1.32,-0.150001998340468,1.48447661073056
2005-01-19 03:00:00,3.756,0.122,6.42,290.8,16.6,-7.3,-0.61,-0.22,-0.39,-0.149640378908453,1.47299494025447
2005-01-19 04:00:00,3.654,0.123,6.38,292.1,15.6,-7.7,0.38,-0.25,0.63,-0.150631075899497,1.44645353385531
2005-01-19 05:00:00,3.498,0.126,6.31,293.6,14.4,-8.1,1.24,-0.16,1.4,-0.15222074401395,1.40441212061036
2005-01-19 06:00:00,3.294,0.129,6.19,294.7,13.4,-7.8,1.66,-0.06,1.72,-0.152040700184307,1.34414333193976
2005-01-19 07:00:00,3.048,0.131,6.02,295.5,12.6,-7.3,1.61,0,1.61,-0.150748987405868,1.26523462523027
2005-01-19 08:00:00,2.786,0.133,5.84,295.6,11.9,-6.1,1.18,0.04,1.14,-0.148729794375424,1.17333666973304
2005-01-19 09:00:00,2.504,0.139,5.61,295.4,11,-5.1,0.52,0.06,0.46,-0.147677674410042,1.06556712764789
2005-01-20 21:00:00,2.55,0.156,5.13,296.1,13.9,-7.4,1.81,0.36,1.45,-0.145563230022443,1.08165658919278
2005-01-20 22:00:00,2.812,0.149,5.42,297.3,13.9,-7.2,1.31,0.38,0.93,-0.145572803239163,1.17946877718758
2005-01-20 23:00:00,2.948,0.142,5.65,297.7,14,-7.4,0.56,0.35,0.21,-0.144461678968831,1.22558865329592
2005-01-21 00:00:00,3.02,0.141,5.77,298.1,13.8,-7.6,-0.3,0.31,-0.61,-0.142635636578662,1.24789246796544
2005-01-21 01:00:00,3.016,0.14,5.81,298.4,13.6,-7.4,-1.02,0.26,-1.28,-0.141767616425474,1.24569906657118
2005-01-21 02:00:00,2.99,0.14,5.8,298.5,13.4,-7.6,-1.43,0.21,-1.64,-0.142297148917646,1.23757053632024
2005-01-21 03:00:00,2.948,0.14,5.76,298.6,13.3,-7.5,-1.56,0.18,-1.74,-0.142163568486301,1.22329054281339
2005-01-21 04:00:00,2.862,0.141,5.72,298.7,12.9,-7.3,-1.3,0.1,-1.4,-0.143373927260678,1.19489460839494
2005-01-21 05:00:00,2.794,0.142,5.66,298.9,12.8,-7.5,-0.53,0.08,-0.61,-0.145195836680751,1.17267009751552
2005-01-21 06:00:00,2.742,0.143,5.6,299.1,12.5,-7.6,0.42,0.04,0.38,-0.145268937552472,1.15395651869259
2005-01-21 07:00:00,2.646,0.144,5.5,299.4,12.1,-7.6,1.29,0.04,1.25,-0.144184306267605,1.11723337196037
2005-01-21 08:00:00,2.532,0.145,5.42,299.8,11.6,-7.4,1.76,0.01,1.75,-0.142393070329542,1.07140257461147
2005-02-12 11:00:00,2.582,0.146,5.35,291.2,13.5,-6.1,1.27,0.26,1.01,-0.6407283305818,1.58929262300625
2005-02-12 12:00:00,2.674,0.145,5.5,292.6,13.5,-5.1,3.01,0.27,2.74,-0.642310743197007,1.62588622187676
2005-02-12 13:00:00,2.756,0.144,5.59,291.8,14.3,-4,3.94,0.24,3.7,-0.644511872269296,1.65829222542071
2005-02-12 14:00:00,2.92,0.142,5.66,290.1,15.8,-4.7,3.97,0.16,3.81,-0.644932536741161,1.71651615302135
2005-02-12 15:00:00,3.132,0.14,5.78,290.7,15.6,-7.1,2.98,0.11,2.87,-0.644202556601309,1.78587433472987
2005-02-12 16:00:00,3.246,0.136,5.89,292.1,15.4,-7,1.55,0.13,1.42,-0.642734238490639,1.82015770758304
2005-02-12 17:00:00,3.346,0.132,5.98,294,15.3,-8.2,-0.17,0.13,-0.3,-0.642223221007434,1.84998882357207
2005-02-12 18:00:00,3.424,0.131,6.06,296.5,14.5,-9.1,-1.67,0.21,-1.88,-0.643115562794542,1.87392502107404
2005-02-12 19:00:00,3.4,0.13,6.14,298.6,14.1,-9.2,-2.68,0.21,-2.89,-0.643343989836478,1.86711942145859
2005-02-12 20:00:00,3.39,0.13,6.17,300.1,13.6,-9.1,-3.26,0.2,-3.46,-0.644892775814554,1.86572269720691
2005-02-12 21:00:00,3.332,0.13,6.16,300.2,14,-8.2,-3.26,0.15,-3.41,-0.647022924700034,1.85059564900463
2005-02-12 22:00:00,3.274,0.131,6.09,299.3,14.5,-7.5,-2.13,0.13,-2.26,-0.647380607489077,1.83339308643802
2005-02-12 23:00:00,3.254,0.132,6.04,297.8,15.2,-7,-0.11,0.16,-0.27,-0.646579601748404,1.82646461054525
2005-02-13 00:00:00,3.342,0.132,5.99,296.2,16.2,-7.1,1.86,0.2,1.66,-0.645077566166173,1.85164699633938
2005-02-13 01:00:00,3.502,0.131,6.03,295.2,17.1,-7.6,3.13,0.2,2.93,-0.644524789257816,1.89785902312148
2005-02-13 02:00:00,3.71,0.13,6.12,294.7,17.3,-7.7,3.6,0.2,3.4,-0.645383374052832,1.95641525067218
2005-02-13 03:00:00,3.708,0.129,6.26,296.2,15.6,-9.7,3.1,0.2,2.9,-0.645540696447144,1.95603334415075
2005-02-13 04:00:00,3.706,0.128,6.31,298.3,14.8,-10.6,1.87,0.27,1.6,-0.647026382157878,1.95697951002105
2005-02-13 05:00:00,3.78,0.128,6.35,300.5,14.3,-12.4,0.44,0.31,0.13,-0.64911470037175,1.97883871000325
2005-02-13 06:00:00,3.894,0.127,6.43,302.7,13.6,-13.1,-1.16,0.3,-1.46,-0.649409251151786,2.00884615810179
2005-02-13 07:00:00,3.918,0.125,6.49,304.8,12.8,-13.2,-2.27,0.32,-2.59,-0.64856638493007,2.01414770445242
2005-02-13 08:00:00,3.822,0.125,6.49,307.1,11.8,-13.5,-2.82,0.34,-3.16,-0.647001189457122,1.9877750352752
2005-02-13 09:00:00,3.75,0.126,6.42,310.3,10.1,-15,-2.87,0.3,-3.17,-0.64640652610947,1.96816236609179
2005-02-13 10:00:00,3.588,0.127,6.34,313.8,7.2,-15.6,-2.12,0.16,-2.28,-0.647201926974985,1.92479687117153
2005-02-13 11:00:00,3.62,0.128,6.27,316.3,9.5,-15.9,-0.4,0.09,-0.49,-0.647317340806936,1.93379136664462
2005-02-13 12:00:00,3.734,0.128,6.27,318.6,8.1,-17.3,1.62,0.16,1.46,-0.64873982237734,1.96621986749687
2005-02-13 13:00:00,3.696,0.128,6.31,319.8,7.6,-16.4,2.94,0.11,2.83,-0.650756906072359,1.9580080598518
2005-02-13 14:00:00,3.612,0.127,6.35,319.9,6.9,-16.1,3.49,-0.03,3.52,-0.651017543970891,1.93527917952563
2005-02-13 15:00:00,3.54,0.127,6.35,319.9,6.4,-15.8,3.18,-0.11,3.29,-0.650132736392464,1.91425946353815
2005-02-13 16:00:00,3.44,0.127,6.3,320.4,6.2,-15.4,1.94,-0.27,2.21,-0.648533615446341,1.88400508683165
2005-02-13 17:00:00,3.282,0.128,6.2,321.5,5.4,-14.8,0.44,-0.4,0.84,-0.647867692394323,1.83632068506222
2005-02-13 18:00:00,3.026,0.13,5.99,323.1,4.6,-13.6,-1.2,-0.42,-0.78,-0.64859985133575,1.75584146670191
2005-02-13 19:00:00,2.768,0.133,5.81,324.1,4.3,-13,-2.47,-0.41,-2.06,-0.648643998562136,1.66676903631756
2005-02-13 20:00:00,2.53,0.139,5.61,325.1,3.7,-11.8,-3.25,-0.41,-2.84,-0.650032540855563,1.57825184359499
2005-02-19 00:00:00,2.502,0.154,5.3,322.7,6.6,-12.5,-0.89,-0.11,-0.78,-0.616770007647241,1.53386041969196
2005-03-11 10:00:00,2.51,0.15,5.27,286.4,14.5,-1.7,2.46,0.1,2.36,-0.50645654013521,1.4267392932789
2005-03-11 11:00:00,2.548,0.147,5.31,285.6,14.7,-1.5,3.74,0.12,3.62,-0.508081839218862,1.44339057692878
2005-03-11 12:00:00,2.574,0.146,5.34,285,14.7,-1.4,4.18,0.14,4.04,-0.511066807023539,1.45652791619747
2005-03-11 13:00:00,2.548,0.145,5.35,284.7,14.5,-1.2,3.5,0.12,3.38,-0.514649119183374,1.44995785689329
2005-03-11 14:00:00,2.526,0.145,5.34,284.3,14.5,-1.2,2.04,0.13,1.91,-0.516468797137371,1.44310582106567
2005-03-11 15:00:00,2.522,0.146,5.34,284.4,14.6,-1.6,0.3,0.1,0.2,-0.517174904052493,1.44222714159522
2005-03-11 16:00:00,2.524,0.146,5.34,285.4,14.2,-2.9,-1.51,0.1,-1.61,-0.517160332390652,1.44300527706962
2005-04-07 16:00:00,2.662,0.146,5.47,309.7,9.4,-11.8,-2.87,0.18,-3.05,-0.808911085485838,1.78798880545876
2005-04-07 17:00:00,2.858,0.14,5.77,309.4,9.5,-11.7,-3.21,0.16,-3.37,-0.80948940715494,1.85961148666262
2005-04-07 18:00:00,2.938,0.136,5.88,310.5,9.3,-11.9,-2.85,0.09,-2.94,-0.811467911988897,1.88919698974058
2005-04-07 19:00:00,2.934,0.134,5.89,312.4,8.9,-11.9,-1.43,0.01,-1.44,-0.812788587953231,1.88915526767402
2005-04-07 20:00:00,2.852,0.136,5.84,314.4,8,-11.8,0.55,0.01,0.54,-0.815426271614245,1.86344677416629
2005-04-07 21:00:00,2.706,0.139,5.74,316.3,7.1,-11.7,2.26,0.05,2.21,-0.818680534485562,1.81415206423416
2005-04-07 22:00:00,2.556,0.141,5.61,318.4,6.2,-11.9,3.21,0.05,3.16,-0.820188108371851,1.75863164488714
2005-10-01 07:00:00,2.514,0.143,5.42,281.4,14,-1.8,-0.22,0.22,-0.44,-0.484495554471861,1.40637066463992
2005-10-01 08:00:00,2.564,0.143,5.48,283.2,14,-2.7,1.2,0.16,1.04,-0.482636152545607,1.42420469160403
2005-10-01 09:00:00,2.526,0.143,5.46,284.4,13.3,-3.6,2.24,0.13,2.11,-0.481735041302753,1.40837206523105
2005-10-01 18:00:00,2.638,0.155,5.27,306.9,10.7,-11.2,-1.87,0.01,-1.88,-0.481847855287369,1.45186890958249
2005-10-01 19:00:00,2.824,0.149,5.47,310.9,10.3,-11.9,-0.6,-0.02,-0.58,-0.481744066689696,1.51989838632069
2005-10-01 20:00:00,2.972,0.143,5.65,313.4,9.9,-12.6,0.94,-0.05,0.99,-0.482964127356954,1.57219925421247
2005-10-01 21:00:00,3.044,0.141,5.78,315.1,9.4,-13,2.15,-0.04,2.19,-0.484817178039106,1.59798961803854
2005-10-01 22:00:00,3.036,0.14,5.82,317,8.1,-13.4,2.77,-0.05,2.82,-0.484901257806198,1.59544211733958
2005-10-01 23:00:00,2.942,0.14,5.79,318.7,7.3,-13.2,2.61,-0.09,2.7,-0.48384897216415,1.5629385943434
2005-10-02 00:00:00,2.804,0.141,5.71,319.9,6.8,-12.9,1.7,-0.15,1.85,-0.482069846689377,1.51311681586172
2005-10-02 01:00:00,2.65,0.142,5.62,321.1,6.2,-12.3,0.46,-0.19,0.65,-0.481262304304924,1.45582194430306
2005-11-03 23:00:00,2.54,0.157,5.03,258.8,14.6,8.4,3.45,0.31,3.14,-0.139554598176651,1.0717186792071
2005-11-04 00:00:00,2.618,0.153,5.19,260.5,14.7,8.4,3.7,0.21,3.49,-0.137727048188824,1.10013771567653
2005-11-04 01:00:00,2.658,0.145,5.3,262.3,14.6,8,3.01,0.16,2.85,-0.136813358733896,1.11438731902495
2005-11-04 02:00:00,2.66,0.143,5.37,263.4,14.3,8.2,1.74,0.22,1.52,-0.137291780124905,1.11561790291851
2005-11-04 03:00:00,2.69,0.14,5.41,263.8,14.5,8,0.19,0.18,0.01,-0.137150734577623,1.12669192819137
2005-11-04 04:00:00,2.788,0.135,5.55,266.1,15.5,5.8,-1.4,0.19,-1.59,-0.138348070496293,1.16367256339457
2005-11-04 05:00:00,2.97,0.132,5.76,271.4,16,1.9,-2.43,0.23,-2.66,-0.14011256348473,1.22867451629934
2005-11-04 06:00:00,3.038,0.13,5.92,277.1,15.3,-1.5,-3,0.23,-3.23,-0.14015188059438,1.25135128476796
2005-11-04 07:00:00,2.992,0.13,5.96,281.1,14.7,-2.2,-3.03,0.22,-3.25,-0.139106184705548,1.23504824481778
2005-11-04 08:00:00,2.934,0.131,5.91,283.2,14.8,-2.5,-2.06,0.26,-2.32,-0.137289475354274,1.21365615507506
2005-11-04 09:00:00,2.92,0.131,5.88,284.9,14.8,-3.6,-0.24,0.24,-0.48,-0.136466347712071,1.20804996399226
2005-11-04 10:00:00,2.9,0.132,5.87,286.5,14.4,-3.4,1.64,0.18,1.46,-0.13707247465701,1.20178321164944
2005-11-04 11:00:00,2.788,0.133,5.8,287.2,13.6,-2.4,2.9,0.09,2.81,-0.136962998853591,1.16228749175187
2005-11-04 12:00:00,2.616,0.138,5.66,287.6,13.2,-2.1,3.5,0.06,3.44,-0.138229037220827,1.09987547081578
2005-11-11 16:00:00,2.6,0.154,5.22,255.8,15.3,6.7,0.4,0.83,-0.43,-0.242596715487491,1.19810816051493
2005-11-11 17:00:00,2.768,0.148,5.39,261.2,15.9,5.4,1.59,0.78,0.81,-0.242623115438011,1.26074815319343
2005-11-11 18:00:00,2.83,0.144,5.49,265.2,16.1,4.3,2.51,0.68,1.83,-0.244067488265285,1.28434419992043
2005-11-11 19:00:00,2.844,0.142,5.52,267.4,15.6,4.7,2.98,0.61,2.37,-0.244783657456191,1.28999516939719
2005-11-11 20:00:00,2.76,0.14,5.59,269.8,14.8,4.5,2.86,0.54,2.32,-0.246863947922556,1.26209462765161
2005-11-11 21:00:00,2.706,0.135,5.62,271.5,14.4,5,2.18,0.46,1.72,-0.249578384275885,1.24504991402448
2005-11-11 22:00:00,2.64,0.133,5.59,272.3,14.2,5,1.09,0.31,0.78,-0.250476035348275,1.2212549525065
2005-11-11 23:00:00,2.574,0.133,5.54,272.6,13.8,4.9,-0.17,0.2,-0.37,-0.250238314857842,1.19569942403178
2005-11-12 00:00:00,2.504,0.134,5.47,272.3,13.3,5.3,-1.22,0.22,-1.44,-0.24931370250818,1.16720315574603
2005-11-24 12:00:00,2.594,0.156,5.21,300,13.1,-8.3,-0.83,0.34,-1.17,-0.197480013320394,1.15068109921465
2005-11-24 13:00:00,2.742,0.152,5.39,301.6,12,-10,-0.41,0.31,-0.72,-0.198261671851922,1.20694925299204
2005-11-24 14:00:00,2.814,0.145,5.5,306.1,9.7,-12.5,0.2,0.19,0.01,-0.197358049336988,1.23196500802918
2005-11-24 15:00:00,3.002,0.143,5.63,311.7,10,-13.5,0.9,0.11,0.79,-0.195251389288415,1.29453012249969
2005-11-24 16:00:00,3.168,0.141,5.77,316.2,8.3,-15.1,1.41,0.05,1.36,-0.192413839855414,1.34551431380759
2005-11-24 17:00:00,3.196,0.14,5.86,319,7.3,-15.1,1.56,0,1.56,-0.190569308962912,1.35246933686694
2005-11-24 18:00:00,3.084,0.138,5.86,321.7,5.3,-15,1.31,-0.11,1.42,-0.190135773658403,1.31636322935949
2005-11-24 19:00:00,2.916,0.138,5.8,322.9,5.7,-13.9,0.76,-0.21,0.97,-0.188986306134957,1.25919912028137
2005-11-24 20:00:00,2.772,0.14,5.71,323.1,6,-13.5,0.07,-0.26,0.33,-0.189194328928446,1.2087634102561
2005-11-24 21:00:00,2.692,0.141,5.64,323.8,5,-14.1,-0.67,-0.25,-0.42,-0.190049114999408,1.18033352678189
2005-11-24 22:00:00,2.694,0.142,5.61,324.3,5.2,-14.2,-1.31,-0.26,-1.05,-0.18908083041827,1.18010790840644
2005-11-24 23:00:00,2.75,0.141,5.63,324.3,6,-14.1,-1.74,-0.28,-1.46,-0.18699013683794,1.19859104851642
2005-11-25 00:00:00,2.804,0.141,5.67,323.8,6.7,-13.9,-1.95,-0.29,-1.66,-0.184206610757677,1.21525357993002
2005-11-25 01:00:00,2.846,0.141,5.68,323.1,7.1,-13.7,-1.82,-0.32,-1.5,-0.182320886264068,1.22823538593173
2005-11-25 02:00:00,2.818,0.141,5.7,322.4,7.1,-13.3,-1.27,-0.37,-0.9,-0.181884214559796,1.21791162803628
2005-11-25 03:00:00,2.814,0.141,5.69,322.1,6.9,-13.8,-0.4,-0.32,-0.08,-0.180812239804584,1.21541919849678
2005-11-25 04:00:00,2.788,0.142,5.66,322.3,6.8,-13.6,0.48,-0.24,0.72,-0.181018582020095,1.20634307491837
2005-11-25 05:00:00,2.748,0.142,5.62,323.2,5.8,-14.2,1.12,-0.11,1.23,-0.181835086010479,1.19270846037058
2005-11-25 06:00:00,2.724,0.142,5.61,323.2,6.6,-13.3,1.38,-0.01,1.39,-0.180925191755316,1.18302658004258
2005-11-25 07:00:00,2.824,0.142,5.62,321.6,8.7,-13.3,1.28,0.04,1.24,-0.178797671390834,1.21695199102183
2005-11-25 08:00:00,2.822,0.142,5.63,324.1,3.8,-14.7,0.88,0.06,0.82,-0.176015375202224,1.21346122863285
2005-11-25 09:00:00,2.7,0.141,5.61,326.2,2.8,-14,0.29,0.06,0.23,-0.174211508873429,1.16746328188371
2005-11-25 17:00:00,2.586,0.136,5.71,327,-1.9,-14.7,1.11,-0.12,1.23,-0.166170430999951,1.11628271134962
2005-11-25 18:00:00,2.622,0.128,5.84,326.3,-1.7,-14.1,1.37,-0.17,1.54,-0.16580353438126,1.12974091972277
2005-11-25 19:00:00,2.592,0.129,5.82,327.1,-1.1,-13.9,1.28,-0.21,1.49,-0.16472812281073,1.11715790130076
2005-11-25 20:00:00,2.548,0.131,5.73,328,0.2,-13.8,0.79,-0.29,1.08,-0.164948516968962,1.10025725467888
2005-12-16 02:00:00,2.514,0.155,5.2,284.4,15,-1.6,0.54,0.18,0.36,-0.426234606494663,1.34810971666272
2005-12-16 03:00:00,2.63,0.149,5.31,284.3,15.2,-2.1,-0.82,0.25,-1.07,-0.426475039753504,1.39345888594318
2005-12-16 04:00:00,2.71,0.144,5.43,284.9,15.1,-2.7,-1.89,0.28,-2.17,-0.427988951580451,1.42493758647206
2005-12-16 05:00:00,2.734,0.143,5.51,285.6,14.7,-3.2,-2.46,0.29,-2.75,-0.430152429673103,1.43591816797486
2005-12-16 06:00:00,2.73,0.142,5.56,286.4,14.2,-3.5,-2.59,0.27,-2.86,-0.430525860852798,1.43482747004967
2005-12-16 07:00:00,2.676,0.142,5.56,287.4,13.5,-4.1,-1.99,0.24,-2.23,-0.429720877208676,1.41404401947466
2005-12-16 08:00:00,2.564,0.143,5.5,288.6,12.6,-4.7,-0.56,0.19,-0.75,-0.428255892941843,1.36982443200027
2006-01-20 13:00:00,2.56,0.146,5.28,276.3,15.3,2,2.06,0.21,1.85,-0.147029967529101,1.08703722602057
2006-01-20 14:00:00,2.666,0.144,5.38,277.4,15.6,0.7,2.78,0.22,2.56,-0.147017392613915,1.12759661437043
2006-01-20 15:00:00,2.706,0.143,5.5,279,15.1,0.4,2.78,0.18,2.6,-0.145812180287103,1.1412837100357
2006-01-20 16:00:00,2.728,0.141,5.6,280.7,14.8,-0.3,2.11,0.13,1.98,-0.143874934018216,1.14744367399943
2006-01-20 17:00:00,2.674,0.14,5.63,282.2,13.8,-0.9,1.07,0.12,0.95,-0.142941009921656,1.12651648860141
2006-01-20 18:00:00,2.552,0.14,5.58,283.4,12.9,-1.7,-0.16,0.11,-0.27,-0.143416839644161,1.0802942051267
2006-03-28 20:00:00,2.63,0.153,5.26,293.2,12.8,-8.3,0.5,0.21,0.29,-0.810112791252401,1.77709663744207
2006-03-28 21:00:00,2.682,0.145,5.45,296,12.1,-7.3,2.36,0.18,2.18,-0.811025925907669,1.79758871076716
2006-03-28 22:00:00,2.708,0.144,5.58,299.7,11.9,-7.8,3.48,0.17,3.31,-0.810168544690768,1.8063788997408
